key,PID,ST_NUM,ST_NAME,ST_NAME_SUF,ZIPCODE,OWN_OCC,AV_BLDG,AV_TOTAL,GROSS_TAX,LAND_SF,YR_BUILT,YR_REMOD,GROSS_AREA,LIVING_AREA,NUM_FLOORS,R_TOTAL_RMS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_KITCH,R_FPLACE,FULLADD,R_TOTAL_BTH,MARKET_VALUE,DIS0,DIS1,DIS2,DIS3,DIS4,DIS5,ZIP_MV,LU_R1,LU_R2,LU_R3,R_BLDG_STYL_BW,R_BLDG_STYL_CL,R_BLDG_STYL_CN,R_BLDG_STYL_CP,R_BLDG_STYL_CV,R_BLDG_STYL_DK,R_BLDG_STYL_DX,R_BLDG_STYL_OT,R_BLDG_STYL_RE,R_BLDG_STYL_RM,R_BLDG_STYL_RN,R_BLDG_STYL_RR,R_BLDG_STYL_SD,R_BLDG_STYL_SL,R_BLDG_STYL_TD,R_BLDG_STYL_TF,R_BLDG_STYL_TL,R_BLDG_STYL_VT,R_ROOF_TYP_F,R_ROOF_TYP_G,R_ROOF_TYP_H,R_ROOF_TYP_L,R_ROOF_TYP_M,R_ROOF_TYP_S,R_EXT_FIN_A,R_EXT_FIN_B,R_EXT_FIN_C,R_EXT_FIN_F,R_EXT_FIN_G,R_EXT_FIN_M,R_EXT_FIN_O,R_EXT_FIN_P,R_EXT_FIN_S,R_EXT_FIN_U,R_EXT_FIN_V,R_EXT_FIN_W,R_BTH_STYLE_L,R_BTH_STYLE_M,R_BTH_STYLE_N,R_BTH_STYLE_S,R_KITCH_STYLE_L,R_KITCH_STYLE_M,R_KITCH_STYLE_N,R_KITCH_STYLE_S,R_HEAT_TYP_E,R_HEAT_TYP_F,R_HEAT_TYP_N,R_HEAT_TYP_O,R_HEAT_TYP_P,R_HEAT_TYP_S,R_HEAT_TYP_W,R_AC_C,R_AC_D,R_AC_N,R_AC_Y,R_EXT_CND_A,R_EXT_CND_E,R_EXT_CND_F,R_EXT_CND_G,R_EXT_CND_P,R_OVRALL_CND_A,R_OVRALL_CND_E,R_OVRALL_CND_F,R_OVRALL_CND_G,R_OVRALL_CND_P,R_INT_CND_A,R_INT_CND_E,R_INT_CND_F,R_INT_CND_G,R_INT_CND_P,R_INT_FIN_E,R_INT_FIN_N,R_INT_FIN_S,R_VIEW_A,R_VIEW_E,R_VIEW_F,R_VIEW_G,R_VIEW_P,PTYPE_101.0,PTYPE_104.0,PTYPE_105.0,Residual,Appreciation_2020,1yr_Increase,MVReno19_INT_COND,MVReno20_INT_COND,Prof19_INT_COND,Prof20_INT_COND,Expected_RenoCost_INT_COND,MVReno19_EXT_COND,MVReno20_EXT_COND,Prof19_EXT_COND,Prof20_EXT_COND,Expected_RenoCost_EXT_COND,MVReno19_INT_FIN,MVReno20_INT_FIN,Prof19_INT_FIN,Prof20_INT_FIN,Expected_RenoCost_INT_FIN,MVReno19_EXT_FIN,MVReno20_EXT_FIN,Prof19_EXT_FIN,Prof20_EXT_FIN,Expected_RenoCost_EXT_FIN,MVReno19_FRPL,MVReno20_FRPL,Prof19_FRPL,Prof20_FRPL,Expected_RenoCost_FRPL,MVReno19_ROOF_M,MVReno20_ROOF_M,Prof19_ROOF_M,Prof20_ROOF_M,Expected_RenoCost_ROOF_M,MVReno19_KITCHEN_L,MVReno20_KITCHEN_L,Prof19_KITCHEN_L,Prof20_KITCHEN_L,Expected_RenoCost_KITCHEN_L,MVReno19_KITCHEN_M,MVReno20_KITCHEN_M,Prof19_KITCHEN_M,Prof20_KITCHEN_M,Expected_RenoCost_KITCHEN_M,Max_Prof,PER_Max_Prof,latitude,longitude
2019,1902313011,27,PARKSIDE,DR,2130,1,437900,687500,724625,9363.0,1968.0,0.0,7.9480319906372845,7.2078598714324755,1.0,7.0,3.0,2.0,1.0,1.0,1.0,"27 Parkside Dr Boston, MA 02130",2.5,1067967.6383825561,0.11283272463762435,0.1580598893958515,0.3329238244454516,0.5752154030998347,0.8189686170936907,2.742631613887317,14.00990716645676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,14279.272020926,1088447.731054332,20480.092671775958,1165997,1172678,95029,101710,3000,1107593,1113939,37825,44171,1800,1188652,1195463,116685,123495,4000,1062458,1068546,-10509,-4421,5000,1082246,1088447,11079,17280,3200,1117508,1123911,33541,39944,16000,1096470,1102752,2502,8784,26000,1107611,1113957,23643,29989,16000,123495,0.11563552636017509,42.31108820000001,-71.1302638084682
2019,2201088000,20.0,MEAD,ST,2134,0,579700,694100,731581,1200.0,1900.0,0.0,8.070906088787819,7.725330037917135,3.0,14.0,5.0,3.0,0.0,3.0,0.0,"20 Mead St Boston, MA 02134",3.0,1101635.237186988,0.05009305647942861,0.3826100960406599,0.6770951524401069,0.8608043142956526,0.8783099880098783,2.4873594700445394,14.008200486769063,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-13742.217365760123,1094126.1903097555,-7509.04687723238,1226900,1233930,116265,123295,9000,1102194,1108509,-4241,2074,4800,1194853,1201699,81218,88064,12000,1087893,1094126,-28742,-22509,15000,1104748,1111078,-86,6242,3200,1140304,1146837,22669,29202,16000,1102190,1108505,-25444,-19129,26000,1113389,1119768,-4245,2133,16000,123295,0.111919985706732,42.3614704375,-71.13179275
2019,2205594000,76.0,UNDINE,RD,2135,0,509200,772400,814110,7390.0,1930.0,2001.0,7.966239776559467,7.374629015218946,2.0,8.0,3.0,1.0,1.0,1.0,1.0,"76 Undine Rd Boston, MA 02135",1.5,1149344.6704198853,1.178097272506041,1.2834527093761192,1.3054941157088131,1.3155859668886682,1.3256800709418854,3.79538352550237,14.017011075536585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,9937.058816932142,1165923.9270732882,16579.256653402932,1248993,1256149,93648,100805,6000,1174521,1181250,21876,28606,3300,1273261,1280556,115916,123212,8000,1138084,1144605,-21259,-14739,10000,1159281,1165923,6737,13379,3200,1211256,1218196,45911,52851,16000,1147620,1154196,-27723,-21148,26000,1159281,1165923,-6062,579,16000,123212,0.10720195879534332,42.34289605,-71.1673167314979
2019,202323000,73,LAWRENCE,ST,2129,0,402800,592600,624600,1060.0,1870.0,1980.0,7.986164860332727,7.494430215031565,2.0,9.0,4.0,2.0,0.0,2.0,0.0,"73 Lawrence St Boston, MA 02129",2.0,930905.0035664012,-1.4303715104724168,-0.2965753030070363,-0.2291483594240736,0.017250404506514033,0.06139009678625406,1.0690349349157222,14.094357538582873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3602.139093338861,939861.4764377972,8956.472871395992,1053915,1059954,117010,123049,6000,946791,952216,12586,18011,3300,1026387,1032268,87482,93363,8000,954187,959654,13282,18749,10000,948986,954423,14881,20318,3200,976404,981998,29499,35093,16000,946788,952213,-10116,-4691,26000,956408,961888,9503,14983,16000,123049,0.13218212334081944,42.3763776456337,-71.0666980621977
2019,1402553000,19,PAGE,ST,2121,1,390300,543200,572533,4000.0,1905.0,0.0,8.645234541297121,8.187855443695621,2.5,14.0,7.0,3.0,0.0,3.0,0.0,"19 Page St Boston, MA 02121",3.0,933544.0355812586,-0.004421590296688497,0.09514112809978498,0.3757944387289561,0.37591584610594464,0.4495039770370756,1.6214526742611022,13.594890139319274,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4554.692549482221,943473.6401864048,9929.604605146218,1057966,1064028,116922,122983,7500,950430,955876,12836,18282,4050,1030331,1036235,86787,92691,10000,957854,963342,11810,17298,12500,952633,958091,15889,21347,3200,980157,985773,30613,36228,16000,928662,933983,-30881,-25560,26000,938098,943473,-11445,-6070,16000,122983,0.13173775988341707,42.299571,-71.08312
2019,2003660020,94.0,LELAND,RD,2467,1,636300,897900,946387,13021.0,1991.0,0.0,8.539345996057369,8.014996894348304,2.0,10.0,4.0,1.0,1.0,1.0,2.0,"94 Leland Rd Boston, MA 02467",1.5,1364609.571569552,0.4020932974553445,0.6909410134108758,0.8578248173133265,1.0281937971546575,1.2025906092826897,3.806420827432798,13.713395958727734,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-10777.573390552774,1361588.8874169225,-3020.6841526294593,1458599,1466956,87989,96346,6000,1371629,1379487,3719,11578,3300,1486939,1495459,114330,122849,8000,1292486,1299891,-82123,-74717,10000,1333176,1340814,-34633,-26994,3200,1414529,1422633,33919,42024,16000,1340214,1347893,-50395,-42716,26000,1353831,1361588,-26777,-19020,16000,122849,0.09002501708873481,42.29829425,-71.14270713468909
2019,1902670000,7,RAMBLER,RD,2130,1,394000,650000,685100,8900.0,1935.0,2003.0,7.698482787880946,6.942156705699468,1.5,6.0,3.0,1.0,1.0,1.0,1.0,"7 Rambler Rd Boston, MA 02130",1.5,972258.1953360605,-0.3912711687544833,0.015475966547856641,0.3277968694975101,0.6112304690827489,0.8774144077731815,2.8818205268602815,14.00990716645676,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-2900.3544086841866,974911.8545820282,2653.6592459677486,1093219,1099483,116461,122725,4500,969357,974911,-5450,103,2550,1064664,1070764,86406,92506,6000,951633,957086,-28124,-22672,7500,969357,974911,-6100,-546,3200,1000941,1006676,12683,18418,16000,959607,965105,-38650,-33152,26000,969357,974911,-18900,-13346,16000,122725,0.12622675806561875,42.304705,-71.12562074457641
2019,2201092000,12.0,MEAD,ST,2134,0,579800,694700,732214,1200.0,1900.0,0.0,8.070906088787819,7.725330037917135,3.0,14.0,5.0,3.0,0.0,3.0,0.0,"12 Mead St Boston, MA 02134",3.0,1102447.7858646242,0.05357188905887618,0.38372769093773096,0.6791404592781352,0.8612457105506679,0.8798147212704022,2.491408215437679,14.008200486769063,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-14342.827356729424,1094339.3433161606,-8108.442548463587,1227139,1234170,115692,122723,9000,1102408,1108725,-4838,1477,4800,1195086,1201934,80638,87486,12000,1088104,1094339,-29342,-23108,15000,1104963,1111294,-684,5646,3200,1140526,1147061,22078,28613,16000,1102405,1108721,-26042,-19726,26000,1113606,1119987,-4841,1539,16000,122723,0.11131865070938593,42.3614133541667,-71.1318110833333
2019,2003851000,22.0,CREHORE,RD,2467,1,336700,509100,536592,6884.0,1940.0,0.0,7.855544677915662,7.2640301428995295,1.5,5.0,3.0,2.0,1.0,1.0,1.0,"22 Crehore Rd Boston, MA 02467",2.5,820910.2529885496,0.4510390099330218,0.7318826929409212,0.8929774370958101,1.057856035648001,1.2272937295805562,3.88959183553505,13.713395958727734,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,14367.578010826372,840063.6224614406,19153.369472890976,942007,947404,116596,121994,4500,846258,851106,22797,27646,2550,917401,922658,90491,95747,6000,820005,824703,-8405,-3706,7500,835277,840063,11167,15953,3200,872726,877726,35816,40816,16000,846255,851104,-654,4193,26000,854854,859751,17943,22841,16000,121994,0.1486082060199358,42.29761215,-71.14407348290709
2019,2004825000,6.0,FARQUHAR,ST,2131,1,386100,528700,557250,3305.0,1910.0,0.0,8.226573474977114,7.653494909661252,2.0,9.0,4.0,2.0,1.0,1.0,0.0,"6 Farquhar St Boston, MA 02131",2.5,871893.6765741801,0.31476101732223805,0.7270428421088432,0.9221515084834268,1.0956333353679373,1.2744197680419223,3.577575509069587,13.646155206173153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9650.609888469451,886595.1652996257,14701.488725445583,994185,999881,116291,121988,6000,893132,898250,17939,23056,3300,968217,973764,88323,93870,8000,865425,870384,-16467,-11509,10000,895202,900331,20108,25238,3200,921067,926344,33173,38450,16000,893129,898247,-4763,353,26000,902204,907374,14311,19480,16000,121988,0.13991155490347376,42.28885485,-71.1353125673492
2019,701139000,22,MERCER,ST,2127,0,671000,821300,865650,920.0,1880.0,2017.0,7.99967857949945,7.714231144849085,3.0,10.0,4.0,2.0,0.0,2.0,0.0,"22 Mercer St Boston, MA 02127",2.0,1230789.270502509,-0.7117869102010781,-0.2491173994183917,-0.13737863091147867,0.3120139913172642,0.3227001863448912,1.5186175841881897,14.025809796309257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,3517.1409670610446,1241378.4692524457,10589.198749936651,1329824,1337443,90034,97654,9000,1250532,1257697,14943,22108,4800,1355662,1363429,112873,120640,12000,1178376,1185128,-67412,-60661,15000,1253430,1260611,19441,26622,3200,1293771,1301184,46982,54395,16000,1221891,1228891,-34898,-27897,26000,1234306,1241378,-12482,-5410,16000,120640,0.09801840403657798,42.33304495,-71.0488999744688
2019,2102613000,38.0,LEAMINGTON,RD,2135,0,425100,625400,659172,3232.0,1930.0,0.0,7.91644286012226,7.479864131165026,2.0,7.0,4.0,1.0,1.0,1.0,0.0,"38 Leamington Rd Boston, MA 02135",1.5,956431.3342793218,0.9835845683934266,1.0511989861002116,1.0627200822395737,1.065026366653677,1.0712414101663872,3.091589693432663,14.017011075536585,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-1687.266011977219,960214.3511370656,3783.016857743729,1076738,1082907,114307,120476,6000,967294,972837,7563,13105,3300,1048613,1054621,84182,90190,8000,954744,960214,-11687,-6216,10000,969536,975091,9905,15460,3200,1000740,1006474,28309,34043,16000,967291,972833,-15139,-9597,26000,977120,982718,4688,10287,16000,120476,0.12596408720839283,42.342232,-71.15005
2019,1403881000,42,ASTORIA,ST,2126,0,366500,524000,552296,5690.0,1905.0,2011.0,8.605204068738951,8.201934351194224,3.0,15.0,6.0,3.0,0.0,3.0,0.0,"42 Astoria St Boston, MA 02126",3.0,902603.4798395468,0.20931778930178546,0.3497510311647076,0.6429795436783539,0.6809749871894345,0.8584240184010535,2.713539471479939,13.430590444370644,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6567.7295686269645,914380.3789204754,11776.899080928531,1025342,1031217,113739,119613,9000,921122,926400,13719,18997,4800,998560,1004281,83956,89678,12000,928317,933636,10714,16033,15000,923257,928547,17454,22743,3200,952972,958432,34368,39829,16000,900026,905182,-28577,-23420,26000,909171,914380,-9432,-4223,16000,119613,0.13251998543287608,42.2799073,-71.08693684645229
2019,1401139000,4,ROSSETER,ST,2121,0,416400,536200,565155,4097.0,1905.0,0.0,8.687273461787838,8.239065331769268,3.0,18.0,9.0,3.0,0.0,3.0,0.0,"4 Rosseter St Boston, MA 02121",3.0,926217.3507701193,-0.173980691600883,-0.024581299345401826,0.2580799688700987,0.44491668469036,0.4796524541182165,1.6442935557175915,13.594890139319274,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3587.536785318982,935132.2793849693,8914.928614849923,1048612,1054620,113395,119403,9000,942027,947425,11010,16407,4800,1021222,1027073,83005,88856,12000,949386,954825,8168,13608,15000,944210,949620,14793,20203,3200,974600,980184,32382,37966,16000,942024,947422,-10192,-4795,26000,951596,957048,9379,14831,16000,119403,0.12891466554877246,42.304569,-71.07691899999999
2019,1103113000,62,MCBRIDE,ST,2130,0,537800,674700,711134,2577.0,1880.0,0.0,8.203577736937952,7.620705086838263,2.0,10.0,3.0,2.0,0.0,2.0,0.0,"62 58 Mcbride St Boston, MA 02130",2.0,1057016.6713023623,-0.9469495314055968,-0.8816054288360824,-0.13248821459881452,0.30599407263052825,0.6732214587550349,2.4219770077232874,14.00990716645676,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-14581.155645694002,1048408.2337217663,-8608.437580596074,1175634,1182370,112618,119354,6000,1056139,1062190,-4177,1873,3300,1144927,1151487,79910,86470,8000,1064388,1070487,-2627,3470,10000,1058586,1064651,-1630,4435,3200,1089171,1095412,16155,22395,16000,1031950,1037862,-51066,-45153,26000,1042435,1048408,-30581,-24608,16000,119354,0.11291591063832755,42.3061122338991,-71.1128907419988
2019,2003681000,60.0,HACKENSACK,RD,2467,1,380900,556200,586235,5722.0,1950.0,0.0,7.897668150726906,7.244227515603349,1.5,7.0,3.0,2.0,1.0,1.0,1.0,"60 Hackensack Rd Boston, MA 02467",2.5,888052.1017692463,0.3603806267630369,0.6360719043424826,0.8045070788205759,0.9806118312547806,1.1603236919309965,3.6681467096938425,13.713395958727734,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3748.7959208054235,896910.5426053492,8858.440836102935,1005752,1011515,113200,118963,4500,903524,908701,12922,18099,2550,979482,985094,85430,91042,6000,875494,880511,-20057,-15041,7500,891800,896910,548,5658,3200,931783,937122,27731,33070,16000,882830,887888,-31221,-26163,26000,891800,896910,-12251,-7141,16000,118963,0.13395948251571352,42.3004019,-71.1416700262278
2019,1702592000,203,FAIRMOUNT,ST,2124,1,337600,506300,533640,7190.0,1924.0,1984.0,8.387084506069218,7.90100705199242,2.0,12.0,6.0,2.0,0.0,2.0,0.0,"203 205 Fairmount St Boston, MA 02124",2.0,839066.7966841545,-0.16086103347977562,0.14761873585431082,0.5158237478107619,0.8320332605296566,0.9345318461352078,2.5572353703843245,13.578462520048106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,9689.35345575842,853619.1667147147,14552.370030560181,957207,962692,112140,117625,6000,859913,864840,17546,22473,3300,932205,937546,85138,90479,8000,866630,871595,17563,22529,10000,861906,866844,19639,24578,3200,876410,881431,21343,26365,16000,859910,864837,-5155,-229,26000,868648,873625,13581,18558,16000,117625,0.14018550187521836,42.2794858351891,-71.0789300849103
2019,1902416000,9,MAY,ST,2130,1,447600,682300,719144,3857.0,1935.0,0.0,8.062747901086354,7.426549072397305,2.0,7.0,3.0,2.0,1.0,1.0,1.0,"9 May St Boston, MA 02130",2.5,1070319.3455617102,-0.2578934680236426,-0.2438553980821278,0.07389988827558018,0.4114596363697454,0.7199069456724188,2.532273051341116,14.00990716645676,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,11933.928430742584,1088454.1311039934,18134.785542283207,1166004,1172684,89684,96365,6000,1096480,1102762,22860,29143,3300,1188659,1195470,110340,117150,8000,1105044,1111376,24725,31057,10000,1082253,1088454,8733,14934,3200,1117515,1123918,31196,37598,16000,1096476,1102759,157,6439,26000,1107617,1113963,21298,27644,16000,117150,0.10945331455119964,42.3095255,-71.12265022294591
2019,1804583000,10.0,ROSECLIFF,ST,2131,1,383000,529000,557566,6050.0,1905.0,0.0,8.225770799348734,7.6610563823618305,2.0,12.0,3.0,2.0,0.0,1.0,0.0,"10 Rosecliff St Boston, MA 02131",2.0,860475.9102124034,0.4618225881418374,0.8491428041073049,1.0319992763651595,1.1904892843327342,1.2498582161108565,3.5185671972231622,13.646155206173153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6631.641209863708,872075.713825579,11599.803613175638,977904,983507,111428,117031,6000,878506,883539,14730,19763,3300,952360,957817,83885,89341,8000,866550,871515,-3925,1039,10000,880542,885587,16866,21911,3200,905983,911174,29507,34698,16000,878503,883536,-7972,-2939,26000,887429,892514,10953,16038,16000,117031,0.13600729388358077,42.282087547062396,-71.13219184677399
2019,1401087000,150,WASHINGTON,ST,2121,0,551400,653200,688473,5200.0,1905.0,2010.0,8.731981938347694,8.381373468273702,3.0,18.0,12.0,3.0,0.0,3.0,0.0,"150 Washington St Boston, MA 02121",3.0,1099656.7234658117,-0.06712142967526398,0.03130791634889835,0.3345842080233686,0.4169309848097785,0.4462486780960978,1.5985649978589176,13.594890139319274,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,12506.01947418903,1118534.9687576392,18878.24529182748,1198228,1205093,89571,96436,9000,1112162,1118534,7706,14078,4800,1221509,1228508,109853,116851,12000,1135584,1142090,20927,27434,15000,1129394,1135865,26537,33008,3200,1165743,1172422,50086,56765,16000,1100975,1107284,-24680,-18372,26000,1112162,1118534,-3493,2878,16000,116851,0.10626134275041596,42.304392,-71.078974
2019,2201123000,2.0,APPIAN,WY,2134,1,435400,565600,596143,2582.0,1890.0,0.0,8.112527763478639,7.466799475018602,2.0,8.0,5.0,2.0,0.0,2.0,0.0,"2 Appian Wy Boston, MA 02134",2.0,903211.7361434536,0.08843873041996958,0.40995143916339466,0.6942057785693267,0.8766257164706384,0.8841984675458421,2.5175464396471634,14.008200486769063,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1361.7138923595194,909756.2763162827,6544.54017282906,1020157,1026002,110945,116790,6000,916464,921715,9953,15203,3300,993510,999202,82298,87991,8000,923623,928915,10411,15703,10000,918588,923851,12176,17439,3200,945128,950543,25917,31332,16000,916461,921712,-12750,-7499,26000,925773,931077,6561,11866,16000,116790,0.12930522858202842,42.361139,-71.1325161907569
2019,1601353000,167,CENTRE,ST,2124,0,351400,507900,535327,3444.0,1900.0,0.0,8.467582690862903,8.039157390473237,2.5,14.0,6.0,3.0,0.0,2.0,0.0,"167 Centre St Boston, MA 02124",3.0,869810.7425000159,-1.542375259254415,-0.9108855420084336,-0.3627543578175939,-0.16215345464639316,0.1571608648159258,1.3010846214681957,13.578462520048106,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,6386.225912292255,881217.209360757,11406.466860741144,988154,993816,110844,116505,7500,887715,892801,13854,18940,4050,962344,967857,82533,88047,10000,894649,899775,12338,17464,12500,889772,894870,16761,21859,3200,915480,920725,29669,34914,16000,887712,892798,-8098,-3012,26000,896732,901870,10921,16059,16000,116505,0.13394293069448712,42.32574145,-71.097340171672
